id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other
48505,86.21,2015,15231.55957,989.5,0,1008.333333,50,2204.166667,515.6666768,30366.66667,790,2458,133,1792,336,40643.33335,39653.83335
52011,44.96,2015,706.8399658,320.45,0,87.5,0,20,0,48,0,0,31.66666651,0,0,507.6166665,187.1666665
19901,88.19,2015,2046,460.88,0,108.3333333,130,0,0,348,263.6,0,0,0,264,1574.813333,1113.933333
18206,112.8,2015,10720.97949,361.46,492.6055,0,25,1148,0,3721.833333,560,333.3333333,0,80,2326,9048.232166,8686.772166
2901,96.31,2015,0,356.53,0,0,0,0,0,0,0,0,0,0,0,356.53,0
25910,89.26,2015,5313.333496,319.88,35.71524,270.8333333,0,144,125,480,400,0,0,546.9000015,484,2806.328575,2486.448575
36001,99.76,2015,351.6000061,389.57,0,0,200,0,0,64,0,0,0,0,0,653.57,264
37508,64.59,2015,16865.37695,389.57,0,475,1070.529937,0,380,1555,910,0,152.1666698,0,260,5192.266607,4802.696607
19910,88.19,2015,2884.734131,526.4289495,193.812,648.3333333,305,0,1.5,40,430,66.66666667,36.66666651,0,0,2248.407616,1721.978666
21301,84.6,2015,1865.099121,417.6086792,2490.4842,183.3333333,100,2666.666667,5.666666667,304,160,0,0,42,386,6755.759546,6338.150867
36503,79.81,2015,1833.333374,389.57,0,0,300,0,0,0,200,0,0,0,170,1059.57,670
29809,60.89,2015,72.7845459,369.86,0,0,0,0,0,200,120,0,0,44,0,733.86,364
33702,49.81,2015,69.93006897,362.1,0,0,0,6,0,0,0,0,0,0,0,368.1,6
1309,39.04,2015,16208.61328,479.95,0,237.5,1190,600,119.1666667,1600,800,0,113,0,0,5139.616667,4659.666667
56813,67.87,2015,960.9852295,687.541626,0,58.33333333,50,0,64.5,0,20,0,83.33333397,0,0,963.7082933,276.1666673
46610,89.24,2015,2530.560059,409.16,0,481.75,4941.8,39.9,0,300,240,0,88.25000191,204.3000011,560.1,7265.260003,6856.100003
54607,72.96,2015,8115.720215,415.17,121.1325,204.1666667,0,208.3333333,2.083333333,160,0,0,2.5,0,0,1113.385833,698.2158333
39203,77.04,2015,0,437,0,111.6666667,200,0,2,1400,200,0,0,0,69.9,2420.566667,1983.566667
43502,85.21,2015,2410.43042,412.13,0,33.33333333,200,227.1666667,3,0,40,0,134.9999999,100,100,1250.63,838.4999999
59709,37.87,2015,10867.62012,1582.100113,0,1415.833333,0,68,23.33333333,3600,1400,58.33333333,0,0,672,8819.600113,7237.5
48205,80.57,2015,15447.47168,493.32,0,83.33333333,106,958.3333333,419,761,600,29.16666667,0,107.7000027,0,3557.853336,3064.533336
17315,73.04,2015,3001.899902,680,229.3442,87.5,190,0,0,2627.25,112,200,0,736,0,4862.0942,4182.0942
57805,84.27,2015,618.4691772,561.12,0,29.16666667,0,0,0,0,80,0,0,0,104,774.2866667,213.1666667
48803,92.22,2015,467.8444214,660.02242,0,0,0,0,0,32,40,0,79.5,8,0,819.52242,159.5
20210,77.16,2015,2222.815674,460.88,4152.7504,0,70,20,0,892,280,0,983.3333435,20,0,6878.963744,6418.083744
27202,93.23,2015,2772.571533,843.7808666,0,70.83333333,0,0,0,0,160,0,0,0,0,1074.6142,230.8333333
41905,80.74,2015,2032.32666,412.13,129.208,295.8333333,220,0,1,0,0,0,15.41666651,0,4105,5178.588,4766.458
32402,90.5,2015,1497.001953,435.8810347,13.4352,0,0,19.5,0,0,0,0,0,0,0,468.8162347,32.9352
32106,50.19,2015,1719.61084,431.16,0,0,0,0,302,0,80,0,0,0,120,933.16,502
32703,52.55,2015,1106.28894,531.3859329,206.57129,16.66666667,0,0,0,0,0,0,0,0,900,1654.62389,1123.237957
42607,113.14,2015,100,412.13,0,89.16666667,0,132,0,32,0,0,0,518,65,1248.296667,836.1666667
41411,81.27,2015,9695.922852,543.5250034,0,130.8333333,250,0,0,420,200,0,72.5,160,0,1776.858337,1233.333333
22205,126.77,2015,4368.833008,310.82,1054.24,107.5,322.7484999,13.9,40,80,250,8.333333333,0,0,0,2187.541833,1876.721833
21713,109.16,2015,1500,456.25,0,952.0666667,0,702.6,0,448,1400,0,0,359.7999992,1377.2,5695.916666,5239.666666
13814,75.11,2015,1591.150513,361.46,0,125,50,0,0,0,120,0,57.5,0,300,1013.96,652.5
37913,60.74,2015,2000,610.14,156.744,45.83333333,70,0,0,0,80,41.66666667,0,0,0,1004.384,394.244
21006,64.99,2015,3499.148193,410.45,241.168,0,550,0,0,0,80,0,0,0,895,2176.618,1766.168
59811,46.28,2015,1879.802002,495.1684496,0,141.6666667,0,28,1,0,80,0,44.16666603,0,0,790.0017823,294.8333327
6104,76.21,2015,9143.012695,356.53,1716.23484,0,0,139.96,1500,4080,400,0,0,953.1999969,346,9491.924837,9135.394837
55704,34.54,2015,1925.144775,622.288488,0,0,0,0,0,0,240,0,0,0,0,862.288488,240
59205,47.87,2015,2340.988281,1485.765636,44.784,108.3333333,0,0,14,0,60,0,28.75000048,0,0,1741.63297,255.8673338
52601,107.34,2015,863.5447388,320.45,0,0,30,0,0,72,100,0,0,43.90000153,0,566.3500015,245.9000015
13505,73.51,2015,0,361.46,0,0,0,0,0,0,0,0,0,0,280,641.46,280
28910,100.43,2015,1772.224609,379.2605964,129.208,79.16666667,0,0,0,0,40,0,0,0,0,627.6352631,248.3746667
33002,90.94,2015,21.71139145,405.45,202.8444,0,0,2,40,0,40,0,0,0,0,690.2944,284.8444
23806,94.06,2015,16451.28711,329.2,1280.8224,416.6666667,25,1000,371,3362.500001,1640,333.3333333,0,130,70,8958.522401,8629.322401
44514,58.77,2015,1291.36731,555.8580047,0,0,40,0,0,0,0,0,56.58333206,0,0,652.4413368,96.58333206
58215,53.56,2015,636.9835815,677.2737675,0,0,0,0,0,1124,40,0,0,0,0,1841.273768,1164
30811,74.68,2015,1987.47998,618.1190406,0,14.58333333,10,0,1.200000048,112,40,0,48.25,0,40,884.152374,266.0333334
38613,112.16,2015,13587.89844,432.175,0,341.6666667,200,232.9333333,354,3750,80,0,15.75,134.8999996,43.7,5585.125,5152.95
34002,60.03,2015,2083.166504,428.52,0,183.3333333,205.7781433,0,20,56,80,0,79.16666412,0,200,1252.798141,824.2781407
18105,94.98,2015,2000,361.46,0,108.3333333,0,0,0,0,80,50,0,38,465,1102.793333,741.3333333
53610,96.84,2015,730.8900146,439.34,32.302,12.91666667,0,0,0,0,40,0,0,0,0,524.5586667,85.21866667
34404,83.47,2015,59.5788002,661.6,0,16.66666667,70,48,0,76,200,0,0,1862.299988,498.1,3432.666655,2771.066655
27803,65.02,2015,517.0066528,363.4,0,6.25,0,0,0,0,40,0,37.5,39,50,536.15,172.75
52904,65.87,2015,1333.773682,439.34,0,0,0,0,0,0,40,0,8.333333015,0,18477,18964.67333,18525.33333
39206,77.04,2015,52.35725021,413.83,161.51,7.916666667,39,208.3333333,0,0,100,0,0,24,112,1066.59,652.76
10013,52.84,2015,1356.81311,843.5333698,38.7624,60,110,16,0,0,20,0,31.24999928,0,0,1119.545769,276.0123993
52901,65.87,2015,4006.738281,1495.69653,0,291.6666667,150,0,0,0,120,0,66.66666555,88,0,2212.029862,716.3333323
54207,59.68,2015,17018.71875,415.17,0,776.6666667,93100.83489,0,933.3333333,1000,400,475,0,60,80,97241.00489,96825.83489
15408,104.01,2015,187.2799988,361.46,0,166.6666667,56,0,0,0,240,0,174.5833282,0,0,998.7099949,637.2499949
53302,62.11,2015,572.4438477,439.34,0,187.5,0,0,0,0,0,0,53.74999905,0,15,695.5899991,256.2499991
50406,89.98,2015,452.5868835,421.87,0,0,170,0,0,8,42,0,0,4,57.9,703.77,281.9
46001,102.32,2015,17127.66602,409.16,114.1992,333.3333333,3491.184673,0.8,360.6666667,604,200,0,0,126,319.9,5959.243873,5550.083873
18502,86.28,2015,2930.560059,395.95,559.8,155.8333333,0,0,0,0,200,0,10,0,0,1321.583333,925.6333333
19102,71.12,2015,2374.547363,460.88,0,0,64,0,0,0,250,0,14.16666651,20,0,809.0466665,348.1666665
48408,187.07,2015,83.33333588,538.4955013,0,43.66666667,133.3333321,2,0,0,164,0,0,0,0,881.4955001,342.9999988
44906,101.66,2015,1096.640503,496.34,0,83.33333333,0,47.56,0,16,52,0,0,30,303.44,1028.673333,532.3333333
23502,45.76,2015,1542.226685,329.2,0,0,85,0,0,0,0,0,3.333333254,0,287,704.5333333,375.3333333
52703,71,2015,1081.514893,443.6837408,0,0,0,0,40,40,0,0,0,0,0,523.6837408,80
58806,72.74,2015,1637.917114,1305.7,581.436,47.5,0,515.3,512.9,0,0,0,26.66666603,0,303.5,3293.002666,1987.302666
13303,81.68,2015,10110.12109,523.6042015,452.228,458.3333333,90,333.3333333,0,80,774,0,0,24,0,2735.498868,2211.894667
55710,34.54,2015,1201.286987,415.17,0,83.33333333,0,0,0,80,60,0,0,0,0,638.5033333,223.3333333
37204,79.41,2015,215.9110107,398.5932234,0,0,470,50.8,0,500,120,0,0,281.5800018,2648.6,4469.573225,4070.980002
47704,82.28,2015,547.9127808,538.05,38.7624,20.41666667,550,0,2.25,98,56,0,0,161.7999992,372.8,1838.079066,1300.029066
53808,78.28,2015,1290.569458,786.149958,0,0,0,0,0,0,120,0,0,0,0,906.149958,120
37606,110.35,2015,16000,389.57,0,625,700,0,435,33.33333206,0,0,0,0,0,2182.903332,1793.333332
14408,96.42,2015,992.7342529,525.3284782,0,58.33333333,150,0,0,4640,200,0,948.333353,0,0,6521.995165,5996.666686
2401,78.63,2015,2898.719482,356.53,302.292,2860.333333,242.9243614,0,166.6666667,1008,250,166.6666667,0,128,127.4,5608.813028,5252.283028
18506,86.28,2015,5098.613281,376,0,904.1666667,0,0,0,440,600,0,242.0833282,8,0,2570.249995,2194.249995
27110,189.55,2015,2881.946777,356,67.176,125,481.0532062,7.9,0,1192.4,50,0,423.3333282,0,216,2918.862534,2562.862534
39409,94.88,2015,1686.684937,413.83,125.9778,0,26,0,9,28,0,0,0,50,1022,1674.8078,1260.9778
1615,64.16,2015,12738.94238,633.9,0,362.5,9266.234766,0,422.6666667,8438.333333,1000,295,1183.333374,0,552.1666667,22154.13481,21520.23481
20906,83.28,2015,24860.41797,410.45,380.55204,1125,140,498.4666667,890,5660.583333,2040,313.3333333,0,835.2666709,655.8,12949.45204,12539.00204
10307,65.01,2015,4321.239258,386.41,0,0,0,0,9,0,0,0,42.16666698,40,0,477.576667,91.16666698
46903,74.72,2015,2937.856689,409.16,161.51,214.1666667,600,0,20,1425.5,320,0,102.9166651,0,2380,5633.253332,5224.093332
16110,74.52,2015,7513.333496,361.46,0,444.1666667,693.3333321,40,264.8333333,0,140,0,0,820,268,3031.793332,2670.333332
52409,77.16,2015,152.8542023,320.45,0,71.66666667,0,0,0,107.2,90,0,0,143,0,732.3166667,411.8666667
24615,66.57,2015,13421.66699,382.68,0,266.6666667,105,74,987,2292.083333,160,41.66666667,0,977.7399979,0,5286.836664,4904.156664
18603,78.24,2015,1643.512085,361.46,697.7232,0,100,2,0,32,60,0,0,0,73.7,1326.8832,965.4232
2602,46.85,2015,1703.01001,356.53,0,290.8333333,400,0,0,0,40,0,0,0,0,1087.363333,730.8333333
40013,72.03,2015,10115.36328,414.4182108,0,0,575,0,0,2000,600,0,12.66666698,0,0,3602.084878,3187.666667
48204,80.57,2015,15540.85156,493.32,389.6208,391.25,285,0.8,165,224,500,291.6666667,0,286.5000076,211.1,3238.257474,2744.937474
52310,82.45,2015,471.7573242,320.45,0,35.83333333,190,0,1,0,100,12.5,0,0,0,659.7833333,339.3333333
53313,62.11,2015,4924.10791,439.34,368.2428,137.5,0,0,0,2000,300,0,0,178,32,3455.0828,3015.7428
54713,85.79,2015,1604.457886,512.95,0,50.5,600,175.9,303,739.6,150,0,142.3333282,185.8999996,836.7,3696.883328,3183.933328
17815,53.64,2015,3200,361.46,0,166.6666667,160,0,0,364,80,0,0,1276.900024,0,2409.026691,2047.566691
39715,77.09,2015,75148.66406,413.83,0,0,0,120,0,4715,720,0,0,600,1788.2,8357.03,7943.2
4314,87.79,2015,2585.726563,356.53,0,71.66666667,100,0,0,72,80,0,99.99999809,80,2322,3182.196665,2825.666665
59708,37.87,2015,873.7036133,543.6471703,0,0,0,0,0,240,24,0,0,0,200,1007.64717,464
32406,90.5,2015,2785.560059,591.6068345,0,33.33333333,94,0,0,0,80,0,0,0,20,818.9401678,227.3333333
2502,71.18,2015,1965,591.3,0,1140,170,116,52,0,0,0,645.416687,94,182,2990.716687,2399.416687
48106,108.14,2015,6361.120117,946,962.4595,446.8133333,0,128.22,137.9,2792,584,0,340.813333,464.7800007,154.3,6957.286167,6011.286167
51511,87.85,2015,1862.560059,421.87,0,150,30,0,1,0,120,0,36.66666651,0,0,759.5366665,337.6666665
1910,144.22,2015,7169.5,356.53,22.392,70.83333333,9.147159128,0,0,1614.166667,200,0,0,160,0,2433.069159,2076.539159
25507,95.49,2015,1620,735.6995487,0,16.66666667,40,0,0,686,94,0,168.75,0,208,1949.116215,1213.416667
10209,78.57,2015,4241.56543,386.41,1636.432,0,175,0,10,0,1200,125,0,143.9000015,0,3676.742002,3290.332002
16304,118.44,2015,2025.806396,453.9605867,0,212.5,900,0,0,181,0,0,0,0,5.9,1753.360587,1299.4
38315,63.27,2015,1500,589.8780402,0,124.1666667,45,0,0,400,500,0,0,792,0,2451.044707,1861.166667
56110,66.09,2015,6615.279785,1207.5,0,256.6666667,2171.885657,354.5,0,1712.5,140,500,248.3333282,0,270,6861.385652,5653.885652
29615,79.78,2015,8270,369.86,0,458.3333333,200,10.41666667,0,400,800,433.3333333,166.6666718,0,738.4,3577.010005,3207.150005
48105,108.14,2015,2695.647949,493.32,0,166.6666667,1120,470,0,1000,192,0,995.8333359,295.9000053,225.9,4959.620008,4466.300008
10703,73.7,2015,2234.820557,390.18,188.9667,204.1666667,450,1.6,0,120,200,0,200.8333321,26,336.1666667,2117.913366,1727.733366
58511,74.85,2015,351.1077271,547.66,45.2228,52.5,0,0,16,0,0,0,0,0,0,661.3828,113.7228
7103,116.69,2015,1113.333374,356.53,179.136,1454.166667,500,3262.5,273.25,8525,1100,300,0,407.3333333,6010.333333,22368.24933,22011.71933
44211,65.72,2015,3190,390.09,0,0,615,0,0,200,0,16.66666667,0,0,410,1631.756667,1241.666667
18008,37.27,2015,2000,361.46,0,416.6666667,728.7730841,0,0,4229.333333,280,0,0,205.4000015,600,6821.633085,6460.173085
6610,74.3,2015,1400,356.53,0,19.16666667,100,75.75,0,168,80,0,0,0,53.9,853.3466667,496.8166667
28903,100.43,2015,45.92074966,700.7448301,0,0,54,0,15,0,10,0,0,0,0,779.7448301,79
11209,97.53,2015,2262.226563,390.18,0,0,170,0,2,0,0,0,36.66666651,4,298,900.8466665,510.6666665
3709,61.55,2015,8438.613281,356.53,0,445.8333333,170,216.6666667,66.83333333,4258.499999,730,541.6666667,258.8333435,34.89999962,1700,8779.763342,8423.233342
57615,29.09,2015,1572.571411,561.12,0,0,20,0,3,0,0,0,0,10,130,724.12,163
48710,93.74,2015,800,493.32,0,77.91666667,150,0,0,400,200,0,0,102,24.66666667,1447.903333,954.5833333
12702,32.7,2015,22794.08008,390.18,0,541.6666667,14861.20922,12.5,497.6666667,2195.166666,650,341.6666667,391.6666565,242,131.7,20255.42254,19865.24254
16215,88.7,2015,1100,361.46,11.196,79.16666667,150,0,0,0,0,0,0,0,320,921.8226667,560.3626667
21113,89.38,2015,3667.628662,484.5621673,0,252.5,150,125,0,312,450,0,51.66666794,20,101.9,1947.628835,1463.066668
34113,53.94,2015,8.399600029,428.52,0,0,0,0,0,0,0,0,0,0,0,428.52,0
32002,73.24,2015,783.9667969,431.16,0,58.33333333,0,0,0,0,280,0,0,4,0,773.4933333,342.3333333
22701,76.73,2015,18575.95313,1028.95,356.9371,825,877.5,350.9333333,40,7668.916667,700,0,133.1666641,32,284,12297.40376,11268.45376
38410,85.56,2015,2201.199951,350.09,0,166.6666667,550,0,0,0,120,0,0,216,3271.9,4674.656667,4324.566667
55702,34.54,2015,799.6477051,499.7733877,0,0,0,0,180,240,80,0,0,0,0,999.7733877,500
13509,73.51,2015,2470.959961,361.46,0,33.33333333,1010.376424,0,83.33333333,160,240,0,91.91666603,128.6000023,236.8666667,2345.886426,1984.426426
34604,68.33,2015,4966.666992,389.57,0,0,150,20.6,0,1200,0,0,0,0,0,1760.17,1370.6
25213,54.2,2015,1624.576538,382.68,193.812,70.83333333,0,0,0,0,0,0,0,0,690,1337.325333,954.6453333
57714,95.27,2015,1608.605225,1023.703074,44.784,123.3333333,57.16974455,0,31.33333333,96,120,116.6666667,0,0,0,1612.990152,589.2870779
56007,82.11,2015,678.8933105,415.17,800.968,75,70,0,0,96,200,133.3333333,90,60,32,1972.471333,1557.301333
47809,65.03,2015,39660.21094,493.32,438.8832,124.1666667,2858.487227,20,214,0,120,0,0,0,875,5143.857094,4650.537094
20201,77.16,2015,1705.934082,460.88,69.5968,158.3333333,150,58,0,0,160,9.166666667,0,0,46,1111.9768,651.0968
57103,78.5,2015,7829.036133,713.1756788,0,425,13243.19252,1375.8,435,0,1432,563.3333333,154.1666613,0,1328.333333,19670.00153,18956.82585
24214,50.04,2015,116.7327805,329.2,0,66.66666667,0,0,0,0,80,0,0,0,60,535.8666667,206.6666667
3005,96.67,2015,1200,356.53,0,0,0,24,0,14,0,0,0,47.90000153,40,482.4300015,125.9000015
17403,90.41,2015,12000,481.2,180.8912,158.3333333,0,10,0,80,20,0,0,0,110,1040.424533,559.2245333
44504,58.77,2015,1470.665527,397.0692067,0,52.5,0,0,0,0,40,0,28.33333302,0,0,517.9025397,120.833333
20310,105.56,2015,2075,777.189137,472.426,416.9166667,330,0,98.5,120,40,0,0,0,667.25,2922.281804,2145.092667
50410,89.98,2015,1042.450684,468.6581291,0,0,50,0,0,0,50,0,5.416666508,10,81,665.0747956,196.4166665
56204,59.98,2015,4881.300781,493.33,0,149.5833333,2600.941059,2333.333333,479.6666667,1200,535,0,0,320,0,8111.854392,7618.524392
55414,47.9,2015,671.8742676,415.17,0,25,0,0,0,723.75,228,280,0,0,0,1671.92,1256.75
9611,76.35,2015,1453.93042,386.41,0,17.5,100,41.9,0,56,160,0,0,0,0,761.81,375.4
36806,62.07,2015,808.3466797,389.57,0,285,600,116,25,527.3333327,60,83.33333333,206.6666718,0,565.9,2858.803338,2469.233338
9109,87.15,2015,744.2159424,679.6056902,0,141.6666667,25,0,11,100,40,0,33.99999964,0,18,1049.272357,369.6666663
26514,68.4,2015,8.333333015,419.55,0,0,0,0,0,0,100,0,0,0,0,519.55,100
31209,59.74,2015,686.1397095,431.16,44.784,0,50,0,20.41666667,0,0,0,0,0,0,546.3606667,115.2006667
53902,48.92,2015,459.7734375,415.17,0,0,0,0,0,0,0,0,0,0,0,415.17,0
19811,74.01,2015,4175.052734,460.88,19.3812,0,116.6666641,0,7,32,430,0,20.83333302,481.4000092,0,1568.161206,1107.281206
39507,82.65,2015,575,643.0185984,452.228,20.83333333,360,0,0,320,370,0,0,0,0,2166.079932,1523.061333
31502,64.3,2015,1622.253418,431.16,0,6,30,40,0,0,0,35,105.8333359,60,0,707.9933359,276.8333359
57908,29.32,2015,1777.504761,708.926044,0,70.83333333,0,0,1,0,0,0,0,0,531,1311.759377,602.8333333
38207,71.36,2015,166.6666718,350.09,0,20.83333333,30,12.5,0,96,120,250,2.75,0,171.8,1053.973333,703.8833333
9706,80.56,2015,1705.833374,386.41,0,164.0833333,457.3109034,0,0,240,500,58.33333333,0,0,60,1866.13757,1479.72757
43702,60.62,2015,216.4603119,412.13,0,52.5,30.625,50.5,12,576,0,81.66666667,15.58333302,18,120,1369.005,956.8749997
18209,112.8,2015,2000,594.37,0,83.33333333,100,798.1333333,0,1786.866665,480,0,0,0,615.9,4458.603332,3864.233332
12207,80.64,2015,82424.86719,725.9,546.94,808.3333333,1100,135.7,297,0,1050,80,304.1666565,0,388.7,5436.73999,4710.83999
15509,149.19,2015,5134.946777,727.15,0,1469.416667,45.83333397,978.5666667,0,160,1200,0,41.75,97.59999895,1275.7,5996.016667,5268.866667
43503,85.21,2015,34595.63672,1024.5,0,466.6666667,2622.638505,4107.8,153,2014.083333,840,430,472.5,1624,724,14479.1885,13454.6885
53803,78.28,2015,4658.287598,3232.730749,0,40.83333333,0,22,0,0,110,0,31.66666603,0,135,3572.230748,339.4999994
56709,74.85,2015,1679.030518,1220.954,0,187.5,170,0,1,390,80,41.66666667,485.4166832,0,0,2576.53735,1355.58335
55109,59.49,2015,1830.039795,1042.86785,0,0,0,0,0,36,80,0,26.66666579,0,0,1185.534516,142.6666658
29806,60.89,2015,361.1341553,369.86,0,0,0,0,5,0,0,0,0,0,0,374.86,5
34503,103.65,2015,829.7999878,660.45,0,0,140,0,0,0,10,0,0,0,488.75,1299.2,638.75
11405,145.83,2015,2049.950928,604.7925409,0,10,0,0,0,34,122,0,77.00000262,0,0,847.7925435,243.0000026
3905,88.04,2015,230.5599976,356.53,0,0,0,0,0,0,0,0,0,0,215,571.53,215
21901,95.66,2015,142.1352234,308.06,0,463.0833333,440,40.7,3,8,1704,575,0,1500,98.8,5140.643333,4832.583333
20414,91.12,2015,19665.2793,667.3,0,177.5,252,0,700,824,0,275,160,0,53.9,3109.7,2442.4
16511,158.94,2015,1300,550.6,0,766.3333333,750,489.6,0,800,300,0,0,560,891,5107.533333,4556.933333
14611,96.77,2015,4200.23584,511.2599057,0,191.6666667,150,0,0,5814.166667,80,0,406.25,0,120,7273.343239,6762.083334
50710,96,2015,2418.368896,421.87,0,125,0,0,0,24,0,0,0,0,77.7,648.57,226.7
44814,82.23,2015,360.9509583,496.34,0,0,180,0,0,0,60,8.333333333,0,0,0,744.6733333,248.3333333
53504,99.27,2015,1894.817871,469.1060998,0,116.6666667,50,0,0,0,160,0,78.75,0,6.666666667,881.1894332,412.0833334
23311,40.08,2015,1933.618286,405.9029182,0,0,100,0,0,0,160,0,22.5,0,105,793.4029182,387.5
57510,92.7,2015,3288.423828,1177.508546,19.3812,0,185,0,0,0,40,0,0,0,310,1731.889746,554.3812
7806,156.16,2015,14706.66699,356.53,64.604,1500,150,0,290,20220.83333,400,380,0,633.3333333,750,24745.30066,24388.77066
9005,166.48,2015,4322.922852,386.41,0,337.5,575.7310903,151,8.333333333,164,40,12.5,159.1666651,0,721.9,2556.541089,2170.131089
36409,96.38,2015,6500,389.57,0,190,900.3764237,37.5,0,1412.75,420,0,0,714,0,4064.196424,3674.626424
22502,48.29,2015,3197.841309,354.73,0,582.9166667,200,583.3333333,0,80,400,0,0,0,1260,3460.98,3106.25
58603,101.99,2015,568.8381958,547.66,0,8.333333333,0,0,0,0,0,0,0,0,0,555.9933333,8.333333333
23405,59.61,2015,163.1103516,329.2,0,0,0,0,6,0,0,0,0,0,2543,2878.2,2549
53403,86.97,2015,1658.647705,439.34,0,0,0,0,30,0,0,0,0,24,166,659.34,220
55801,231.64,2015,1022.870361,415.17,0,196.3133333,20,55.7,0,88,100,0,0,0,355.6,1230.783333,815.6133333
21914,95.66,2015,130.2788696,308.06,0,0,1550,25,1564.5,0,160,0,0,0,0,3607.56,3299.5
42615,113.14,2015,1266.834473,412.13,330.9517,0,0,0,0,0,0,0,0,698,100,1541.0817,1128.9517
25813,50.64,2015,3024.199951,319.88,0,0,0,0,19,0,280,0,0,0,108,726.88,407
17808,53.64,2015,2840,361.46,0,122.5,100,216.6666667,0,518,160,0,235,263.8000031,36,2013.42667,1651.96667
1407,70.36,2015,5630.209961,356.53,0,600,680,334,16.66666667,60,940,375,0,126,658,4146.196667,3789.666667
47313,81.09,2015,0,368.7,692.488,0,0,0,0,960,60,0,241.6666718,90,483,2895.854672,2527.154672
17309,73.04,2015,4815.279785,1230.432961,226.114,125,2825,1500,230,1701.083334,460,0,91.33333588,0,750,9138.963631,7908.53067
51407,69.95,2015,10006.93652,421.87,158.2798,0,416.6666641,29.16666667,0,96,120,0,0,0,0,1241.983131,820.1131308
48303,122.2,2015,4978.857422,4480.472983,0,0,0,0,26,32,40,0,184.583333,0,11.9,4774.956316,294.483333
43514,85.21,2015,1002.983154,412.13,0,130.8333333,100,0,0,0,0,8.333333333,133.3333321,0,3180,3964.629999,3552.499999
26912,79.3,2015,2684.470703,356,156.744,104.1666667,0,0,0,0,0,0,0,0,0,616.9106667,260.9106667
52512,79.73,2015,239.0155334,1867.607974,0,23.33333333,0,0,0,0,60,0,0,8,0,1958.941307,91.33333333
27103,189.55,2015,3504.301025,356,0,58.33333333,0,0,0,0,80,0,0,0,0,494.3333333,138.3333333
19614,69.85,2015,219.973114,460.88,0,225,200,0,0,0,0,0,1400,0,0,2285.88,1825
14510,69.03,2015,23970.52148,523.26,0,599.1666667,6066.974455,342.5666667,489,2817.499999,280,280,136.166666,417.7000122,963.9,12916.23447,12392.97447
14014,70.47,2015,1641.746582,361.46,0,41.66666667,500,0,0,0,0,0,18.75,0,65,986.8766667,625.4166667
814,77.47,2015,1915.378174,356.53,0,100,0,0,0,0,120,0,0,0,0,576.53,220
25704,51.04,2015,2831.645996,440.2692329,0,204.1666667,12.49999952,0,113,0,450,0,114.1666679,0,857,2191.102567,1750.833334
12209,80.64,2015,3200,390.18,0,583.3333333,80,0,12.5,0,1000,0,0,1666,0,3732.013333,3341.833333
28301,70.78,2015,2886.192383,312.33,0,7.5,785,0,61,1870,120,0,0,16,124,3295.83,2983.5
