Taxpayer_ID,Year,Sector,Sector_Code,weight,Revenues,Other_revenues,Expenses,Net_accounting_profit,Total_additions_to_GP,Other_deductions,Investment_incentive,Carried_forward_losses,Op_WDV_Comp,Op_WDV_Mach,Op_WDV_Bld,Op_WDV_Others,sch2_wdv_beg_year_class_20,Tax_depr_Intang,Add_Bld,Add_Comp,Add_Mach,Add_Others,sch2_addinit_during_yr_class_20,Excl_Comp,Excl_Mach,Excl_Others,sch2_dispsl_class_20,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1
30389,2023,L-Real estate activities,11,1,12466223576,0,13663009576,-1196786000,283339387,385164300,0,2718609007,27714992,352981572,0,199406920,0,0,0,24915000,60301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30391,2023,K-Financial and insurance activities,10,1,1.49E+11,0,1.49E+11,2974079,2975421,0,0,0,23727,3370052,0,0,0,0,0,4570000,2190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30395,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,226274213,0,227225401,-951188,6150000,0,0,0,0,6000000,0,45000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30404,2023,I-Accommodation and food service activities,8,1,1457567664,0,1386443835,71123829,42508803,0,0,0,5601342,176573461,0,5474280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30405,2023,P-Education,16,1,981820000,0,976840900,4979100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30407,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,368049000,0,365163326,2885674,5288000,0,0,0,0,0,0,0,0,0,0,4500000,5265000,6200000,0,0,0,0,0,0,0,0,0,0,0,0,0
30419,2023,H-Transportation and storage,7,1,670198242,0,670391312,-193070,929104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30439,2023,I-Accommodation and food service activities,8,1,302408000,0,403257367,-100849367,133250000,0,0,118328838,1006780,24083012,779760000,56000000,0,0,38988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30440,2023,S-Other service activities,19,1,159415800,0,156665043,2750757,521789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30449,2023,P-Education,16,1,856153261,0,870651321,-14498060,81527583,0,0,6908580,17664667,134235898,0,0,0,0,0,0,54650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30451,2023,S-Other service activities,19,1,634719794,0,632274358,2445436,1472940,0,0,0,3675000,4263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30453,2023,F-Construction,5,1,13703798000,0,14205821000,-502023000,141921000,0,0,0,13537000,376524000,0,65443000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30474,2023,C-Manufacturing,2,1,340297790,0,970088996,-629791206,630434282,0,0,935082497,0,2097699091,4170926600,0,0,0,208546330,5870334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30489,2023,K-Financial and insurance activities,10,1,14560784970,0,14557138294,3646676,5943210,0,0,0,0,0,0,0,0,0,0,3600000,35749430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30492,2023,S-Other service activities,19,1,818505233,0,819005233,-500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30494,2023,C-Manufacturing,2,1,175392821,0,145246076,30146745,16887653,0,0,29115135,0,45240006,0,0,0,0,0,1500000,27379010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30500,2023,"A-Agriculture, forestry and fishing",0,1,291705650,0,202938000,88767650,3100000,0,0,0,0,137000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30502,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,165247530,0,150475458,14772072,3676048,0,0,0,3000000,12380240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30508,2023,I-Accommodation and food service activities,8,1,414203655,0,388871555,25332100,5564210,0,0,42566418,2957922,74594310,0,0,0,0,0,0,21186440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30515,2023,S-Other service activities,19,1,1847053858,0,1965858906,-118805048,95396329,15000000,0,19968368,308448,143379283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30522,2023,K-Financial and insurance activities,10,1,945783878,0,940885346,4898532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30529,2023,C-Manufacturing,2,1,749505076,0,718097405,31407671,6954268,0,0,62250965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30538,2023,P-Education,16,1,825017500,0,814406063,10611437,42948381,0,0,0,0,41047440,719935720,10595144,0,0,35996786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30557,2023,C-Manufacturing,2,1,252050800,0,252229075,-178275,875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30559,2023,F-Construction,5,1,1201636017,0,1078284655,123351362,0,0,0,35939885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30561,2023,Q-Human health and social work activities,17,1,461398050,0,459420175,1977875,1483248,0,0,0,224013,6968216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30564,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,676802022,0,668163457,8638565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30565,2023,F-Construction,5,1,631924262,0,609077213,22847049,1633474,0,0,0,0,702816,0,2309705,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30566,2023,I-Accommodation and food service activities,8,1,463785783,0,434965814,28819969,89251836,0,0,0,0,45808000,1401645400,14700000,0,0,70082270,0,28389830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30570,2023,U-Activities of extraterritorial organizations and bodies,21,1,320978183,0,412008750,-91030567,412471009,0,321440442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30576,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,278469500,0,238357206,40112294,10500000,0,0,0,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30579,2023,I-Accommodation and food service activities,8,1,257856183,0,287771657,-29915474,57570452,0,0,779135396,6120000,37296262,706401000,10118796,0,0,35320050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30590,2023,"A-Agriculture, forestry and fishing",0,1,900144000,0,883878045,16265955,1810436,0,0,0,0,8267744,0,0,0,0,0,0,8524244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30593,2023,I-Accommodation and food service activities,8,1,445626907,0,653502106,-207875199,50322468,0,0,0,17211572,362325257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30610,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,4330733558,0,4197740839,132992719,1124712,896149,0,0,625110,705971,0,0,0,0,0,0,2542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30611,2023,Q-Human health and social work activities,17,1,1129722670,0,1122917083,6805587,5265963,0,0,0,685056,15738140,0,6147710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30612,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,369576271,0,367386876,2189395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30617,2023,P-Education,16,1,440361300,0,467352361,-26991061,21388678,0,0,99076734,4140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622,2023,P-Education,16,1,328797150,0,326900285,1896865,53946110,0,0,0,0,0,0,0,0,0,0,32407400,204915750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30626,2023,S-Other service activities,19,1,213856658,0,221495382,-7638724,3474412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30629,2023,P-Education,16,1,450850000,0,448505600,2344400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30636,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,501159000,0,495664700,5494300,1040000,4800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30639,2023,I-Accommodation and food service activities,8,1,390621500,0,380848716,9772784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30647,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,10619346992,0,10492109606,127237386,47687938,0,0,0,3300000,7196800,0,200480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30651,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,591966156,0,618087148,-26120992,15721269,0,0,0,5243400,36311200,0,9552900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30656,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,430044457,0,423679093,6365364,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30659,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1942658000,0,311099000,1631559000,21029000,0,0,0,205200,6597116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30665,2023,C-Manufacturing,2,1,1982902616,0,1728857785,254044831,1400683,0,0,0,2116800,2688000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30666,2023,C-Manufacturing,2,1,407960591,0,382490689,25469902,20282392,0,0,0,0,2816000,0,65730642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30669,2023,S-Other service activities,19,1,4947908444,0,4939047585,8860859,7550000,0,0,0,0,0,0,0,0,0,0,2500000,73000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30672,2023,F-Construction,5,1,534065720,0,527126950,6938770,3743750,0,0,0,0,0,0,0,0,0,0,4000000,20350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30676,2023,I-Accommodation and food service activities,8,1,188426958,0,156107551,32319407,1536000,0,0,0,0,7680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30677,2023,P-Education,16,1,3426165600,0,3355774486,70391114,277535908,0,0,204715606,51892200,351869783,0,148682415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30678,2023,F-Construction,5,1,232832575,0,208106069,24726506,-13981570,0,0,0,194400,43335884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30681,2023,F-Construction,5,1,36559349893,0,36466826270,92523623,145054740,0,0,0,12975633,166236014,0,920245927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30682,2023,N-Administrative and support service activities,13,1,233374935,0,201345191,32029744,1745000,0,0,7186100,3720000,2056000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30690,2023,"A-Agriculture, forestry and fishing",0,1,225573414,0,204354607,21218807,0,0,0,15015741,3000000,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30693,2023,"M-Professional, scientific and technical activities",12,1,942932100,0,937412740,5519360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30696,2023,L-Real estate activities,11,1,3844190011,0,3992400901,-148210890,308443372,138050818,0,31816242,0,73109129,2891298980,0,0,0,144564949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30701,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1668188958,0,1600126879,68062079,9608000,0,0,0,3060000,41920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30702,2023,S-Other service activities,19,1,180040130,0,176478965,3561165,0,0,0,386130904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30707,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1515208468,0,1553195453,-37986985,527360,0,0,0,792000,1310720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30709,2023,"M-Professional, scientific and technical activities",12,1,4201037852,0,3690623313,510414539,103102651,0,0,0,76175979,316693227,0,0,0,0,0,76241999.75,16679661.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30712,2023,J-Information and communication,9,1,220746215,0,232202029,-11455814,2590320,0,0,7152850.58,174726.72,5113118.72,0,0,0,0,0,8200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30718,2023,P-Education,16,1,725597561,0,733504210,-7906649,36423270,0,0,0,1179360,38744064,0,25690700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30719,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,18785997544,0,18749786516,36211028,25624000,0,0,0,0,0,0,0,0,0,0,3000000,125000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30729,2023,S-Other service activities,19,1,2827786175,0,2707190606,120595569,145816029,0,0,0,128712.33,138438109.5,0,72324856.93,0,0,0,0,0,384846256.6,0,0,0,0,0,0,0,0,0,0,0,0,0
30730,2023,P-Education,16,1,258500000,0,256468000,2032000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30733,2023,N-Administrative and support service activities,13,1,1366634683,0,1427659472,-61024789,99539839,0,0,0,4185299,14007620,0,0,0,0,0,18300000,39070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30738,2023,P-Education,16,1,397699063,0,407442742,-9743679,12693937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30749,2023,I-Accommodation and food service activities,8,1,373895107,0,369980041,3915066,17703088,0,0,0,720000,19325440,0,0,0,0,0,8000000,45000000,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0
30750,2023,I-Accommodation and food service activities,8,1,397268732,0,352428397,44840335,4497743,0,0,0,1938000,19097216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30751,2023,S-Other service activities,19,1,400000000,0,399810000,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30754,2023,S-Other service activities,19,1,9380578847,0,9327692370,52886477,24503350,26415671,0,170613334,0,126304758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30769,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,24437951000,0,23917271000,520680000,92943000,0,0,0,0,62155284,0,0,0,0,0,0,248494511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30775,2023,"M-Professional, scientific and technical activities",12,1,412009271,0,406005392,6003879,0,0,0,0,0,42041600,0,5107270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30780,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,759614309,0,753329598,6284711,0,0,0,0,0,1548120,0,0,0,0,0,0,2000711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30787,2023,"M-Professional, scientific and technical activities",12,1,384241252,0,487122184,-102880932,65879028,206716781,0,0,1602570,11625705,0,114057081,0,0,0,0,1518644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30791,2023,"M-Professional, scientific and technical activities",12,1,301376915,0,304281457,-2904542,26155642,0,0,0,0,96800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30796,2023,F-Construction,5,1,11152222000,0,10925829000,226393000,204822000,0,0,0,0,0,0,0,0,0,0,0,5671709000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30797,2023,"M-Professional, scientific and technical activities",12,1,237197100,0,231331850,5865250,4946166,0,0,0,570000,8000000,0,0,0,0,0,0,8550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30798,2023,Q-Human health and social work activities,17,1,167288700,0,471954258,-304665558,29767756,0,0,342530228,2405556,135045568,0,0,0,0,0,0,8982100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30804,2023,"A-Agriculture, forestry and fishing",0,1,704448150,0,697521394,6926756,108154029,0,0,3388793,0,527677608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30811,2023,L-Real estate activities,11,1,6391684847,0,4390682118,2001002729,4751045047,3685896528,0,0,35353209,287320228,34156043840,0,0,0,1707802192,8769500,26444930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30813,2023,F-Construction,5,1,10053915000,0,10053915000,0,563828000,43419200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30818,2023,C-Manufacturing,2,1,733675422,0,699130050,34545372,117710184,18000000,0,0,285120,135219377,0,301840869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30819,2023,N-Administrative and support service activities,13,1,397592380,0,407319260,-9726880,27882621,0,0,0,0,5319581,0,4100472,0,0,0,0,42000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820,2023,S-Other service activities,19,1,246522420,0,244595564,1926856,0,0,0,0,0,8096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30831,2023,S-Other service activities,19,1,1870966497,0,1887712031,-16745534,0,1339604,1275382361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30838,2023,C-Manufacturing,2,1,14345316836,0,11856326342,2488990494,507724038,263113973,14345316836,0,13561346,42220058,0,591939846,0,0,0,1975000,166136000,1142000,0,0,0,0,0,0,0,0,0,0,0,0,0
30842,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,781766101,0,779482103,2283998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30846,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,2170690567,0,1752111735,418578832,78801748,0,0,0,232858,48322797,1061923260,0,0,0,53096163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30847,2023,F-Construction,5,1,1966929479,0,1861663251,105266228,15250287,0,0,0,0,0,0,0,0,0,0,1954815,367295472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30851,2023,P-Education,16,1,368740000,0,369050200,-310200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30852,2023,S-Other service activities,19,1,253688894,0,248255211,5433683,2989315,1710088,0,305307,427465,409600,0,7837375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30854,2023,S-Other service activities,19,1,483048000,0,478459916,4588084,16356480,0,0,0,28531200,24720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30855,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,3284661779,0,4506834225,-1222172446,710971096,0,0,4251713887,3200034,2515530853,0,264110,0,0,0,0,214452808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30857,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1484313000,0,1450515000,33798000,11449000,0,0,1343200,1780800,3600000,0,0,0,0,0,0,32000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30858,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,350670000,0,417595924,-66925924,16144172,0,0,22833903,0,2684354,14113760,24953067,0,0,705688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30859,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,679080313,0,669620156,9460157,7054004,0,0,0,11692945,11884128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30864,2023,C-Manufacturing,2,1,1338038130,0,1444570877,-106532747,311646295,82538650,0,0,698062,38740002,228409740,276219591,0,0,11420487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30872,2023,P-Education,16,1,1365575000,0,1310952000,54623000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30875,2023,F-Construction,5,1,393602176,0,366280725,27321451,40710296,0,0,59239542,6950706,28382025.6,0,86400860,0,0,0,0,0,72540630,0,0,0,0,0,0,0,0,0,0,0,0,0
30877,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,214244000,0,189553609,24690391,6761250,0,0,0,0,0,4392000,9698000,0,0,219600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30878,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,615722850,0,638943263,-23220413,7269632,0,0,39498154,5782829,3142909,0,0,0,0,0,72000,15710525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30890,2023,N-Administrative and support service activities,13,1,1022682923,0,966799924,55882999,8509080,0,0,0,0,22059700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,2023,N-Administrative and support service activities,13,1,4923680676,0,4657718078,265962598,276904611,627015903,0,0,567925,9029616,0,807096064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30902,2023,S-Other service activities,19,1,190293700,0,179333086,10960614,891296,0,0,0,1559160,5843750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30903,2023,Q-Human health and social work activities,17,1,756630450,0,750614358,6016092,20245241,0,0,0,5000000,82401126,0,5883388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30906,2023,F-Construction,5,1,1444473833,0,1380855753,63618080,23523026,0,0,0,0,107613731,0,12652499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30908,2023,S-Other service activities,19,1,6911263677,0,6902927992,8335685,202171379,0,0,0,5848800,250714848.8,0,0,0,0,0,24790492.37,114479859.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,2023,S-Other service activities,19,1,1634007300,0,1634635707,-628407,133125996,0,0,22882322,53040000,52500000,2175803880,0,0,0,108790194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30917,2023,P-Education,16,1,264899520,0,259467763,5431757,74801303,0,0,0,0,0,1323073360,0,0,0,66153668,14300000,30225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30918,2023,K-Financial and insurance activities,10,1,242236562,0,193186032,49050530,1254750,0,0,0,2520000,3990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30919,2023,"D-Electricity, gas, steam and air conditioning supply",3,1,1408487666,0,1399804595,8683071,25463890,0,0,0,0,0,0,0,0,0,0,9455000,14377000,67500000,0,0,0,0,0,0,0,0,0,0,0,0,0
30922,2023,F-Construction,5,1,2520869545,0,2269493527,251376018,10315000,0,0,0,720000,800000,0,0,0,0,0,0,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30923,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,3171602076,0,3119253974,52348102,9372125,0,0,0,871949,36712448,0,2842713,0,0,0,10000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0
30925,2023,Q-Human health and social work activities,17,1,787426113,0,783129289,4296824,36763390,0,0,0,2607612,47456259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30926,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,12538757158,0,12292713284,246043874,11065700,0,0,0,2507400,8563840,0,0,0,0,0,0,63000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930,2023,F-Construction,5,1,883065265,0,1060520503,-177455238,21067335,0,0,0,0,144814554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30932,2023,F-Construction,5,1,619406664,0,504240637,115166027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30935,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,50443313000,0,50255718000,187595000,12849000,0,0,0,1105000,5000000,0,0,0,0,0,3000000,25340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30939,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,37391223409,0,37280472018,110751391,145757618,0,0,0,0,715419021,0,0,0,0,0,0,12717044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30940,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,1564387709,0,1614442210,-50054501,249478,0,0,0,9070,842887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30942,2023,F-Construction,5,1,304302083,0,294876949,9425134,6849229,0,0,0,414720,0,0,22594208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30944,2023,J-Information and communication,9,1,191401920,0,180574653,10827267,10980375,0,0,0,3318149,11890586,0,0,0,0,0,7500000,8850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30956,2023,K-Financial and insurance activities,10,1,565898250,0,558038885,7859365,19126948,0,7859365,0,4528558,44047652,79285960,0,0,0,3964298,14022000,25876000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30959,2023,F-Construction,5,1,1702713578,0,1535076622,167636956,22334579,0,0,0,0,55281040,0,0,0,0,0,0,106404419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30963,2023,H-Transportation and storage,7,1,896967918,0,786750051,110217867,62851754,49655138,0,0,0,114603770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30970,2023,H-Transportation and storage,7,1,2174360829,0,2177927689,-3566860,538669,0,0,0,0,0,0,0,0,0,0,1817350,3115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30979,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,242404627,0,280422772,-38018145,1256912,0,0,0,2227966,4120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30982,2023,S-Other service activities,19,1,219090954,0,221880138,-2789184,4546468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30983,2023,I-Accommodation and food service activities,8,1,469652428,0,466858992,2793436,15603494,0,0,0,7645961,33311989,0,0,0,0,0,0,7980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30985,2023,"R-Arts, entertainment and recreation",18,1,469977966,0,457640979,12336987,2919513,0,0,0,0,0,0,0,0,0,0,4658100,18698000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30987,2023,Q-Human health and social work activities,17,1,3098534047,0,3364654664,-266120617,893180415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30991,2023,G-Wholesale and retail trade; repair of motor vehicles and motorcycles,6,1,13537181976,0,13468590233,68591743,6759019,0,0,0,2063140,78189794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
